"","t","POL","IMP","n","resp","income","comp","compc","compr","share","sharepop","yp"
"326",3,"bau","burkesr","nic","share50","low-middle",0.912728434756813,126.067463364201,0.0198405943115568,0.00011191745030094,0.000888640135112577,6354.01648683319
"327",3,"bau","burkesr","nic","share90","low-middle",0.888428384882913,122.71110288438,0.0193123677186961,0.00014558769147926,0.000888640135112577,6354.01648683319
"328",3,"bau","burkesr","nld","share15","high",-8.60051606313466,-485.356436971482,-0.00752965474978991,0.0043008337905286,0.00217495900472305,64459.321589084
"329",3,"bau","burkesr","nld","share50","high",-10.2125134505913,-576.326944164292,-0.00894094026986922,0.00653442347845689,0.00217495900472305,64459.321589084
"330",3,"bau","burkesr","nld","share90","high",-9.54016927903105,-538.38427082568,-0.00835231053559294,0.0056028208468267,0.00217495900472305,64459.321589084
"331",3,"bau","burkesr","nor","share15","high",-8.37009348500957,-1505.41249730388,-0.0200912820574734,0.00125888494045417,0.00068243634685441,74928.6428311284
"332",3,"bau","burkesr","nor","share50","high",-8.69772297386529,-1564.33866436426,-0.0208777125176271,0.00171284960160289,0.00068243634685441,74928.6428311284
"333",3,"bau","burkesr","nor","share90","high",-8.51528894799293,-1531.52678920736,-0.0204398042102412,0.00146006832411044,0.00068243634685441,74928.6428311284
"334",3,"bau","burkesr","npl","share15","low-middle",-0.0754266207680932,-2.38843004332151,-0.000505099850943261,0.000260307371133927,0.00387614025785293,4728.62947565947
"335",3,"bau","burkesr","npl","share50","low-middle",0.0357947278438627,1.13346193299122,0.000239701997973344,0.000106198649078798,0.00387614025785293,4728.62947565947
"336",3,"bau","burkesr","npl","share90","low-middle",-0.0132096478917107,-0.418291573518388,-8.84593677029542e-05,0.000174099297775903,0.00387614025785293,4728.62947565947
"337",3,"bau","burkesr","nzl","share15","high",-0.832625145968174,-157.694156433366,-0.00335332484619143,0.000952836657459651,0.000648069048811382,47026.2094089897
"338",3,"bau","burkesr","nzl","share50","high",-0.909300852493912,-172.216070548089,-0.00366212953823932,0.00105907880694646,0.000648069048811382,47026.2094089897
"339",3,"bau","burkesr","nzl","share90","high",-0.953675271001366,-180.620316477531,-0.00384084362204629,0.00112056416936534,0.000648069048811382,47026.2094089897
"340",3,"bau","burkesr","omn","share15","high",3.54761686683785,742.179260844738,0.0202971359628774,0.00214518936248023,0.000586698873734547,36565.7136160566
"341",3,"bau","burkesr","omn","share50","high",4.40254291792722,921.034083248373,0.0251884618722149,0.000960600586770511,0.000586698873734547,36565.7136160566
"342",3,"bau","burkesr","omn","share90","high",3.97092099350111,830.736609519061,0.0227190044269851,0.00155865756067357,0.000586698873734547,36565.7136160566
"343",3,"bau","burkesr","pak","share15","low-middle",28.8408957335005,115.386660266055,0.0187475772301187,0.00545089100302354,0.03067895052091,6154.75049654321
"344",3,"bau","burkesr","pak","share50","low-middle",30.3535942906784,121.438664895693,0.0197308834799881,0.00335489015057327,0.03067895052091,6154.75049654321
"345",3,"bau","burkesr","pak","share90","low-middle",29.2043258355722,116.840671476584,0.0189838193347086,0.00494732087655395,0.03067895052091,6154.75049654321
"346",3,"bau","burkesr","pan","share15","high",2.65268839219499,577.927754290848,0.0163133723956514,0.000323156572106016,0.000563378207205349,35426.6267129967
"347",3,"bau","burkesr","pan","share50","high",2.73383742718609,595.607282611349,0.0168124187334168,0.000210716161748134,0.000563378207205349,35426.6267129967
"348",3,"bau","burkesr","pan","share90","high",2.69218976536539,586.53371794453,0.0165562959944293,0.000268423319770154,0.000563378207205349,35426.6267129967
"349",3,"bau","burkesr","per","share15","middle",3.22014553378572,91.9516143285472,0.00621093562575594,0.00200856066471482,0.00429836706238156,14804.7926865054
"350",3,"bau","burkesr","per","share50","middle",3.59756783233942,102.728950095357,0.00693889825211773,0.00148560289778331,0.00429836706238156,14804.7926865054
"351",3,"bau","burkesr","per","share90","middle",3.45205611431799,98.5738467823525,0.00665823891422695,0.00168722448561864,0.00429836706238156,14804.7926865054
"352",3,"bau","burkesr","phl","share15","low-middle",19.8367235739942,164.12976645701,0.0157708441836998,0.00354759383936972,0.0148343987195727,10407.1642928695
"353",3,"bau","burkesr","phl","share50","low-middle",20.8325961602131,172.369652161287,0.0165625954689104,0.00216770901053719,0.0148343987195727,10407.1642928695
"354",3,"bau","burkesr","phl","share90","low-middle",20.2334703842604,167.412463877713,0.0160862708771126,0.00299785995578867,0.0148343987195727,10407.1642928695
"355",3,"bau","burkesr","pol","share15","high",-22.6435972547323,-582.097615802888,-0.0135984830045884,0.00887254882532253,0.0047745996209778,42806.0700304936
"356",3,"bau","burkesr","pol","share50","high",-27.6168973563827,-709.945947464851,-0.0165851699761064,0.0157635722900352,0.0047745996209778,42806.0700304936
"357",3,"bau","burkesr","pol","share90","high",-24.3445044415018,-625.822736285394,-0.014619953101034,0.0112293322680586,0.0047745996209778,42806.0700304936
"358",3,"bau","burkesr","prt","share15","high",1.71718102056789,168.021626278659,0.00416440722012764,0.00138125673062667,0.00125440637857052,40347.0691978842
"359",3,"bau","burkesr","prt","share50","high",1.55649119246015,152.298551121346,0.00377471162463846,0.00160390916530754,0.00125440637857052,40347.0691978842
"360",3,"bau","burkesr","prt","share90","high",1.37799356475993,134.833029819954,0.00334182959259466,0.00185123615457762,0.00125440637857052,40347.0691978842
"361",3,"bau","burkesr","pry","share15","middle",1.86542737485582,265.352400406234,0.0167329327578773,0.000201378819749889,0.000862864661580307,15858.0927949594
"362",3,"bau","burkesr","pry","share50","middle",1.92355924814563,273.621514672208,0.0172543771946638,0.000120831075857496,0.000862864661580307,15858.0927949594
"363",3,"bau","burkesr","pry","share90","middle",1.88198566941588,267.707776588318,0.0168814610968484,0.00017843558406799,0.000862864661580307,15858.0927949594
"364",3,"bau","burkesr","qat","share15","high",5.60818115469321,2031.94969372942,0.0194324894034408,0.00404420945385617,0.000338763366424132,104564.559462445
"365",3,"bau","burkesr","qat","share50","high",7.27492073334608,2635.84084541525,0.0252077841571351,0.00173476877838781,0.000338763366424132,104564.559462445
"366",3,"bau","burkesr","qat","share90","high",6.52162376833589,2362.90716244054,0.0225975911397512,0.00277853990735296,0.000338763366424132,104564.559462445
"367",3,"bau","burkesr","rou","share15","high",-7.27669635353006,-378.797311479961,-0.00994946663134405,0.00198670007307235,0.00235784212645202,38072.1224077105
"368",3,"bau","burkesr","rou","share50","high",-9.29640405117855,-483.935661175354,-0.0127110239873926,0.00478521471161951,0.00235784212645202,38072.1224077105
"369",3,"bau","burkesr","rou","share90","high",-8.19308502407406,-426.501042377619,-0.011202449861089,0.00325645168718067,0.00235784212645202,38072.1224077105
"370",3,"bau","burkesr","row","share15","low-middle",17.5799668616894,80.6124672674678,0.0180551978851482,0,0.0267672155615126,4464.77893957493
"371",3,"bau","burkesr","row","share50","low-middle",17.5799668616894,80.6124672674678,0.0180551978851482,0,0.0267672155615126,4464.77893957493
"372",3,"bau","burkesr","row","share90","low-middle",17.5799668616894,80.6124672674678,0.0180551978851482,0,0.0267672155615126,4464.77893957493
"373",3,"bau","burkesr","rus","share15","middle",-150.839735865475,-1061.50412290975,-0.0323108529902926,0.0471666026198855,0.0174414037568366,32852.8659775298
"374",3,"bau","burkesr","rus","share50","middle",-165.148495936672,-1162.19912692943,-0.0353758825097431,0.0669928747905191,0.0174414037568366,32852.8659775298
"375",3,"bau","burkesr","rus","share90","middle",-157.721844675115,-1109.93557125345,-0.0337850454816516,0.0567024786628762,0.0174414037568366,32852.8659775298
"376",3,"bau","burkesr","rwa","share15","low",0.575779773317589,39.0623998180183,0.0135019754478081,3.38387701717778e-05,0.00180919276126511,2893.08775364123
"377",3,"bau","burkesr","rwa","share50","low",0.585934822447363,39.7513448064697,0.0137401102875081,1.97678956200173e-05,0.00180919276126511,2893.08775364123
"378",3,"bau","burkesr","rwa","share90","low",0.581440721909064,39.4464533181183,0.0136347241000454,2.59949383540607e-05,0.00180919276126511,2893.08775364123
"379",3,"bau","burkesr","sau","share15","high",37.9249387602058,998.287411429477,0.0202495352910809,0.0168516647748226,0.00466290590233796,49299.2751230782
"380",3,"bau","burkesr","sau","share50","high",43.6427508306034,1148.79575758366,0.023302487809722,0.00892904270525316,0.00466290590233796,49299.2751230782
"381",3,"bau","burkesr","sau","share90","high",40.314279188291,1061.18134215033,0.0215252930088938,0.0135409856244416,0.00466290590233796,49299.2751230782
"382",3,"bau","burkesr","sdn","share15","low",6.30217562986133,124.524315942725,0.0285259392870344,0.000564811155805883,0.00621188912127729,4365.30116290769
"383",3,"bau","burkesr","sdn","share50","low",6.49482206441713,128.33080546171,0.0293979271240543,0.000297879526146795,0.00621188912127729,4365.30116290769
"384",3,"bau","burkesr","sdn","share90","low",6.40687283771634,126.593021887302,0.0289998369328954,0.000419742307903592,0.00621188912127729,4365.30116290769
"385",3,"bau","burkesr","sen","share15","low-middle",1.64070039434513,87.7849328167537,0.0202475405294894,0.000270714913676753,0.00229401714437211,4335.5849906264
"386",3,"bau","burkesr","sen","share50","low-middle",1.72372980368236,92.2273838246313,0.0212721891103573,0.000155669049500122,0.00229401714437211,4335.5849906264
"387",3,"bau","burkesr","sen","share90","low-middle",1.68143554561207,89.9644486683825,0.020750244514382,0.000214272133735529,0.00229401714437211,4335.5849906264
"388",3,"bau","burkesr","sgp","share15","high",11.7403854090787,2096.49739447834,0.0171087561464281,0.0025900048793791,0.000687345960860557,122539.439836252
"389",3,"bau","burkesr","sgp","share50","high",12.7065527614446,2269.02727882939,0.0185167100638085,0.00125127973512665,0.000687345960860557,122539.439836252
"390",3,"bau","burkesr","sgp","share90","high",12.2648138860955,2190.14533680276,0.0178729830961315,0.00186335479456182,0.000687345960860557,122539.439836252
"391",3,"bau","burkesr","slb","share15","low-middle",0.0319250499263048,41.4611038003959,0.0152602482490076,7.01202238444746e-06,9.45100696183266e-05,2716.93508020697
"392",3,"bau","burkesr","slb","share50","low-middle",0.033317440225725,43.269402890552,0.0159258140563505,5.08272110979508e-06,9.45100696183266e-05,2716.93508020697
"393",3,"bau","burkesr","slb","share90","low-middle",0.0322108270705154,41.8322429487214,0.0153968503897909,6.61604849061777e-06,9.45100696183266e-05,2716.93508020697
"394",3,"bau","burkesr","sle","share15","low",0.333846838033131,36.4064163613011,0.019083411075262,4.07985172283846e-05,0.00112552901090916,1907.75203750105
"395",3,"bau","burkesr","sle","share50","low",0.342944357228608,37.3985122386705,0.0196034450513069,2.81929601605727e-05,0.00112552901090916,1907.75203750105
"396",3,"bau","burkesr","sle","share90","low",0.341193354451738,37.2075631899387,0.0195033539257422,3.06191562427654e-05,0.00112552901090916,1907.75203750105
"397",3,"bau","burkesr","slv","share15","low-middle",1.38271617148109,215.041395253669,0.0206666924837553,0.00021665747238696,0.000789220451488104,10405.215804256
"398",3,"bau","burkesr","slv","share50","low-middle",1.42497474564657,221.613490769295,0.0212983079772982,0.000158103831905275,0.000789220451488104,10405.215804256
"399",3,"bau","burkesr","slv","share90","low-middle",1.38349731618331,215.162879655257,0.0206783678208048,0.000215575115327814,0.000789220451488104,10405.215804256
"400",3,"bau","burkesr","srb","share15","middle",-1.93596242193198,-231.851787057722,-0.0100451778770696,0.00126031063121346,0.00102488192378315,23080.9040810493
"401",3,"bau","burkesr","srb","share50","middle",-2.20575589421961,-264.162382541271,-0.0114450621870641,0.0016341374886644,0.00102488192378315,23080.9040810493
"402",3,"bau","burkesr","srb","share90","middle",-2.14700708576658,-257.126597097794,-0.0111402307377079,0.00155273491707227,0.00102488192378315,23080.9040810493
"403",3,"bau","burkesr","stp","share15","low-middle",0.0230338486045728,95.9743691857202,0.021214852850171,0,2.9457684036881e-05,4523.92339760899
"404",3,"bau","burkesr","stp","share50","low-middle",0.0230338486045728,95.9743691857202,0.021214852850171,0,2.9457684036881e-05,4523.92339760899
"405",3,"bau","burkesr","stp","share90","low-middle",0.0230338486045728,95.9743691857202,0.021214852850171,0,2.9457684036881e-05,4523.92339760899
"406",3,"bau","burkesr","sur","share15","middle",0.203811548730173,323.510394809798,0.0202372602785611,7.15459146037658e-05,7.73264205968127e-05,15985.8790348473
"407",3,"bau","burkesr","sur","share50","middle",0.204180969444593,324.09677689618,0.0202739415323792,7.10340438621273e-05,7.73264205968127e-05,15985.8790348473
"408",3,"bau","burkesr","sur","share90","middle",0.202884603968906,322.039053918898,0.0201452202419956,7.28302927771765e-05,7.73264205968127e-05,15985.8790348473
"409",3,"bau","burkesr","svk","share15","high",-2.89933493179285,-515.895895336806,-0.0131620928957869,0.000945470588536646,0.000689800767863631,39195.5822999807
"410",3,"bau","burkesr","svk","share50","high",-3.76460401012307,-669.858364790582,-0.0170901495904275,0.00214439070198108,0.000689800767863631,39195.5822999807
"411",3,"bau","burkesr","svk","share90","high",-3.18510394563487,-566.744474312255,-0.0144593967242205,0.00134143321689678,0.000689800767863631,39195.5822999807
"412",3,"bau","burkesr","svn","share15","high",-1.16319452997829,-553.902157132517,-0.0114117449862208,0.000368541061276788,0.000257754735322709,48537.9017671119
"413",3,"bau","burkesr","svn","share50","high",-1.28617764090251,-612.465543286908,-0.0126182945901856,0.000538946925757182,0.000257754735322709,48537.9017671119
"414",3,"bau","burkesr","svn","share90","high",-1.273758807022,-606.551812867618,-0.0124964572176584,0.000521739342477308,0.000257754735322709,48537.9017671119
"415",3,"bau","burkesr","swe","share15","high",-10.5319512739138,-989.845044540771,-0.0163733842607191,0.00123250966140728,0.00130595732563506,60454.5174521726
"416",3,"bau","burkesr","swe","share50","high",-11.7828387192517,-1107.409654065,-0.0183180629130174,0.00296574404528795,0.00130595732563506,60454.5174521726
"417",3,"bau","burkesr","swe","share90","high",-10.9186487461662,-1026.18879193292,-0.0169745593080743,0.00176831914415947,0.00130595732563506,60454.5174521726
"418",3,"bau","burkesr","swz","share15","low-middle",0.111002094166893,90.2456050137343,0.0092985707311926,3.47630930140516e-05,0.000150970630689015,9705.32005644697
"419",3,"bau","burkesr","swz","share50","low-middle",0.118779924369175,96.5690442025816,0.00995011433326545,2.39861020155209e-05,0.000150970630689015,9705.32005644697
"420",3,"bau","burkesr","swz","share90","low-middle",0.111623462173477,90.7507822548597,0.00935062231096403,3.39021231497611e-05,0.000150970630689015,9705.32005644697
"421",3,"bau","burkesr","tcd","share15","low",0.820606820033918,42.2340102951064,0.0274631744751175,3.75907130199792e-05,0.00238484500348583,1537.84153151602
"422",3,"bau","burkesr","tcd","share50","low",0.83550072443948,43.0005519526238,0.0279616274312954,1.69536626425332e-05,0.00238484500348583,1537.84153151602
"423",3,"bau","burkesr","tcd","share90","low",0.830163201530706,42.7258467077049,0.0277829970332413,2.43493546088388e-05,0.00238484500348583,1537.84153151602
"424",3,"bau","burkesr","tgo","share15","low",0.49084755867138,51.8318435767032,0.020000323368911,0.000108423782244099,0.00116235111595526,2591.55027749562
"425",3,"bau","burkesr","tgo","share50","low",0.531921182526163,56.16907946422,0.0216739300610829,5.15120134026871e-05,0.00116235111595526,2591.55027749562
"426",3,"bau","burkesr","tgo","share90","low",0.50986820283672,53.8403593280592,0.020775348175027,8.20687056192607e-05,0.00116235111595526,2591.55027749562
"427",3,"bau","burkesr","tha","share15","middle",27.0810148181179,376.386585380373,0.0179887364404728,0.0097422201884902,0.00883116819355662,20923.4587779908
"428",3,"bau","burkesr","tha","share50","middle",30.2593468771596,420.560762712433,0.0200999637380612,0.00533831124476147,0.00883116819355662,20923.4587779908
"429",3,"bau","burkesr","tha","share90","middle",27.9046087809474,387.833339554515,0.0185358139717547,0.00860104527299084,0.00883116819355662,20923.4587779908
"430",3,"bau","burkesr","tjk","share15","low-middle",-0.953223338824206,-90.6105835384226,-0.0200455447924889,9.66855949926015e-05,0.00129122848361662,4520.23551748887
"431",3,"bau","burkesr","tjk","share50","low-middle",-1.09431479664124,-104.022319072361,-0.0230125883197671,0.000292182453540317,0.00129122848361662,4520.23551748887
"432",3,"bau","burkesr","tjk","share90","low-middle",-0.993158996515561,-94.4067487182093,-0.0208853605864004,0.000152020593606207,0.00129122848361662,4520.23551748887
"433",3,"bau","burkesr","tls","share15","low-middle",0.127639603106793,91.1711450762806,0.0170355340867459,1.93323666959893e-05,0.000171836490215139,5351.82193948437
"434",3,"bau","burkesr","tls","share50","low-middle",0.135189161159408,96.5636865424341,0.0180431426221437,8.87167045296224e-06,0.000171836490215139,5351.82193948437
"435",3,"bau","burkesr","tls","share90","low-middle",0.131658894410912,94.0420674363658,0.0175719724048642,1.37632214358811e-05,0.000171836490215139,5351.82193948437
"436",3,"bau","burkesr","tto","share15","high",-0.55444302799722,-360.027940257935,-0.0135741529114718,0.00177094553816628,0.000189020139236653,26523.0502857874
"437",3,"bau","burkesr","tto","share50","high",-0.170075710197102,-110.438772855261,-0.00416387902844042,0.00123836472625221,0.000189020139236653,26523.0502857874
"438",3,"bau","burkesr","tto","share90","high",-0.463639739270649,-301.064765760161,-0.0113510611530789,0.0016451281572525,0.000189020139236653,26523.0502857874
"439",3,"bau","burkesr","tun","share15","low-middle",1.22108940813444,96.3764331597822,0.00819112184244318,0.000745873882235871,0.00155512023644701,11765.9625889579
"440",3,"bau","burkesr","tun","share50","low-middle",1.36727401517264,107.91428691181,0.00917173466224393,0.000543319936829334,0.00155512023644701,11765.9625889579
"441",3,"bau","burkesr","tun","share90","low-middle",1.21062289621247,95.5503469780955,0.0081209120168177,0.000760376320812633,0.00155512023644701,11765.9625889579
"442",3,"bau","burkesr","tur","share15","middle",-7.72591430932467,-89.1108916877124,-0.00246090978602093,0.0116360127470821,0.0106415883583233,36210.5479013908
"443",3,"bau","burkesr","tur","share50","middle",-4.40778717191997,-50.8395290878889,-0.00140399778612398,0.00703840321308914,0.0106415883583233,36210.5479013908
"444",3,"bau","burkesr","tur","share90","middle",-6.65446688240614,-76.7527898778101,-0.00211962520111059,0.0101514111326226,0.0106415883583233,36210.5479013908
"445",3,"bau","burkesr","tza","share15","low-middle",2.92723416551125,40.9804587079834,0.0139860062862155,0.00039586680082987,0.00876734321147671,2930.10441074757
"446",3,"bau","burkesr","tza","share50","low-middle",3.07576055776434,43.0597866129686,0.0146956492249989,0.000190068068956536,0.00876734321147671,2930.10441074757
"447",3,"bau","burkesr","tza","share90","low-middle",3.02291989790149,42.3200321699774,0.0144431823025652,0.000263284287476106,0.00876734321147671,2930.10441074757
"448",3,"bau","burkesr","uga","share15","low",2.51410866090221,49.0270799707919,0.0180930971151996,0.000192753390656177,0.00629412515588024,2709.71186738423
"449",3,"bau","burkesr","uga","share50","low",2.59160436905079,50.5383067287595,0.0186508046619531,8.53750438137738e-05,0.00629412515588024,2709.71186738423
"450",3,"bau","burkesr","uga","share90","low",2.56425381036119,50.0049495000233,0.0184539729489005,0.000123272081565513,0.00629412515588024,2709.71186738423
"451",3,"bau","burkesr","ukr","share15","low-middle",-10.2815917002395,-260.095919560827,-0.0171128460334749,0.00629442470227086,0.00485192604157461,15198.869846199
"452",3,"bau","burkesr","ukr","share50","low-middle",-18.6051623810706,-470.659306376691,-0.0309667304963728,0.0178275957756931,0.00485192604157461,15198.869846199
"453",3,"bau","burkesr","ukr","share90","low-middle",-13.8503828224541,-350.376494370203,-0.0230527991828173,0.0112393552033839,0.00485192604157461,15198.869846199
"454",3,"bau","burkesr","ury","share15","high",0.483641405202087,141.415615556166,0.00534713148352889,0.000249329552287384,0.000419771997525555,26447.0054629809
"455",3,"bau","burkesr","ury","share50","high",0.493859050235912,144.403231063132,0.00546009760028447,0.000235171944613794,0.000419771997525555,26447.0054629809
"456",3,"bau","burkesr","ury","share90","high",0.495961525613224,145.017989945387,0.00548334253374642,0.000232258746764698,0.000419771997525555,26447.0054629809
"457",3,"bau","burkesr","usa","share15","high",-107.737123354859,-318.231054068407,-0.00431456777120976,0.143044306182222,0.0415537455445253,73757.342784577
"458",3,"bau","burkesr","usa","share50","high",-190.26056462435,-561.986603527838,-0.00761939872439862,0.257389099087075,0.0415537455445253,73757.342784577
"459",3,"bau","burkesr","usa","share90","high",-139.09903596487,-410.867038738354,-0.0055705238722926,0.186499491125141,0.0415537455445253,73757.342784577
"460",3,"bau","burkesr","uzb","share15","low-middle",-0.622463919482876,-16.8051814115247,-0.00177034821852017,0.00291482475737096,0.00454630256969197,9492.58526414208
"461",3,"bau","burkesr","uzb","share50","low-middle",-0.854703854772667,-23.0751580662167,-0.00243086129058881,0.00323661729166709,0.00454630256969197,9492.58526414208
"462",3,"bau","burkesr","uzb","share90","low-middle",-1.11160788614869,-30.0110120450509,-0.00316152146227398,0.00359258449095273,0.00454630256969197,9492.58526414208
"463",3,"bau","burkesr","vct","share15","middle",0.0309973256434934,309.973256434934,0.0167251127452274,0,1.22740350153671e-05,18533.403102074
"464",3,"bau","burkesr","vct","share50","middle",0.0309973256434934,309.973256434934,0.0167251127452274,0,1.22740350153671e-05,18533.403102074
"465",3,"bau","burkesr","vct","share90","middle",0.0309973256434934,309.973256434934,0.0167251127452274,0,1.22740350153671e-05,18533.403102074
"466",3,"bau","burkesr","ven","share15","low-middle",11.6496504276038,389.229883982752,0.017308289164083,0.00516812900243077,0.00367361868009937,22488.0622395919
"467",3,"bau","burkesr","ven","share50","low-middle",11.6656517449298,389.764508684592,0.0173320628754924,0.00514595751651467,0.00367361868009937,22488.0622395919
"468",3,"bau","burkesr","ven","share90","low-middle",11.2346595452809,375.364502014062,0.0166917228356477,0.0057431419413805,0.00367361868009937,22488.0622395919
"469",3,"bau","burkesr","vnm","share15","low-middle",27.2384997758036,272.112884873162,0.0192029516366706,0.00634194772758057,0.0122863090503825,14170.3676612675
"470",3,"bau","burkesr","vnm","share50","low-middle",29.7850109352444,297.552556795649,0.020998224175154,0.0028134922163122,0.0122863090503825,14170.3676612675
"471",3,"bau","burkesr","vnm","share90","low-middle",28.6834350922461,286.547803119341,0.0202216209183178,0.00433983987824864,0.0122863090503825,14170.3676612675
"472",3,"bau","burkesr","yem","share15","low",2.4810168674165,68.9171352060138,0.0186617402312468,0.000909590704427816,0.00441865260553215,3692.96401900507
"473",3,"bau","burkesr","yem","share50","low",2.76510888808069,76.8085802244637,0.020798626747833,0.000515951724169016,0.00441865260553215,3692.96401900507
"474",3,"bau","burkesr","yem","share90","low",2.59019869428233,71.9499637300647,0.0194829853093042,0.000758307951431873,0.00441865260553215,3692.96401900507
"475",3,"bau","burkesr","zaf","share15","middle",-0.985222804680259,-15.9757224692761,-0.0011344535058705,0.0126625100937718,0.00756939739397689,14082.3069315807
"476",3,"bau","burkesr","zaf","share50","middle",-0.809649563698769,-13.1287427225356,-0.000932286363755737,0.0124192351458197,0.00756939739397689,14082.3069315807
"477",3,"bau","burkesr","zaf","share90","middle",-1.74022355719239,-28.218316153598,-0.00200381345831316,0.0137086419971553,0.00756939739397689,14082.3069315807
"478",3,"bau","burkesr","zmb","share15","low",1.15119766429208,53.0261475952133,0.0165348088375762,0.000158869473610355,0.0026646930018362,3206.94046820238
"479",3,"bau","burkesr","zmb","share50","low",1.1287732017044,51.9932382176141,0.016212723227369,0.000189940893938275,0.0026646930018362,3206.94046820238
"480",3,"bau","burkesr","zmb","share90","low",1.18172127021293,54.4321174672007,0.0169732235465263,0.000116575849592293,0.0026646930018362,3206.94046820238
"481",3,"bau","coacch","afg","share15","low",0.229422630792905,5.15324867010119,0.0032147687275433,0.000412024629435171,0.00546440038884143,1602.99203670532
"482",3,"bau","coacch","afg","share50","low",0.320635650354059,7.20205863328973,0.00449288484806972,0.000169953201815793,0.00546440038884143,1602.99203670532
"483",3,"bau","coacch","afg","share90","low",0.293500577792344,6.59255565571303,0.00411265652277533,0.000241967326391131,0.00546440038884143,1602.99203670532
"484",3,"bau","coacch","ago","share15","low-middle",0.99822523804297,25.6349573200557,0.00405761902173235,0.0012139756815365,0.00477950923498395,6317.73391803334
"485",3,"bau","coacch","ago","share50","low-middle",1.25454737940732,32.2174468260739,0.00509952575465586,0.000533718992425103,0.00477950923498395,6317.73391803334
"486",3,"bau","coacch","ago","share90","low-middle",1.1396432535368,29.2666474970929,0.00463245965670605,0.00083866455746239,0.00477950923498395,6317.73391803334
"487",3,"bau","coacch","alb","share15","middle",-0.011079475080143,-3.98542269069891,-0.000219879478395918,0.000173363996329816,0.000341218173427205,18125.4872886441
"488",3,"bau","coacch","alb","share50","middle",0.000351081030640589,0.126288140518197,6.96743422712386e-06,0.000143028293712651,0.000341218173427205,18125.4872886441
"489",3,"bau","coacch","alb","share90","middle",-0.00841039775421828,-3.02532293317204,-0.000166909881372814,0.000166280497046252,0.000341218173427205,18125.4872886441
"490",3,"bau","coacch","are","share15","high",-0.785892656041683,-81.2712157230283,-0.00103567431212915,0.0057170199447579,0.001186899185986,78471.7886416916
"491",3,"bau","coacch","are","share50","high",0.223672313075514,23.1305390977781,0.00029476248086295,0.00303772224663858,0.001186899185986,78471.7886416916
"492",3,"bau","coacch","are","share90","high",-0.402722197341435,-41.6465560849467,-0.000530720107261837,0.00470011884439521,0.001186899185986,78471.7886416916
"493",3,"bau","coacch","arg","share15","middle",0.155206221105361,3.31000684805632,0.000139800315287041,0.00559583623021815,0.00575529501870563,23676.6765601362
"494",3,"bau","coacch","arg","share50","middle",0.367082630826961,7.82859097519644,0.000330645686497118,0.00503353465060879,0.00575529501870563,23676.6765601362
"495",3,"bau","coacch","arg","share90","middle",0.123734431235437,2.63882344285427,0.000111452442920016,0.00567935962567423,0.00575529501870563,23676.6765601362
"496",3,"bau","coacch","arm","share15","middle",0.00643857048196455,2.31603254746926,0.000130800386958509,0.000183914107948571,0.000341218173427205,17706.6184689799
"497",3,"bau","coacch","arm","share50","middle",-0.0632761606067986,-22.7612088513664,-0.00128546333627968,0.000368930946136275,0.000341218173427205,17706.6184689799
"498",3,"bau","coacch","arm","share90","middle",-0.0176625179727648,-6.35342373121038,-0.000358816322966515,0.000247876302353348,0.000341218173427205,17706.6184689799
"499",3,"bau","coacch","aus","share15","high",-1.18639096652702,-44.4507668237926,-0.000781982389251834,0.0112296908806841,0.00327593994560148,56843.6929459769
"500",3,"bau","coacch","aus","share50","high",-1.10636533958008,-41.4524293585641,-0.000729235333073093,0.0110173098208925,0.00327593994560148,56843.6929459769
"501",3,"bau","coacch","aus","share90","high",-1.63121540456762,-61.1171002086034,-0.00107517821311659,0.0124102162845633,0.00327593994560148,56843.6929459769
"502",3,"bau","coacch","aut","share15","high",-0.0788223770736355,-8.74832153980417,-0.000140453067271839,0.00181252818531227,0.00110589055488457,62286.4399456105
"503",3,"bau","coacch","aut","share50","high",-0.601413117889713,-66.7495136392578,-0.00107165401807431,0.00319943859896436,0.00110589055488457,62286.4399456105
"504",3,"bau","coacch","aut","share90","high",-0.2596837911606,-28.8217304284795,-0.000462728813103576,0.00229251866167116,0.00110589055488457,62286.4399456105
"505",3,"bau","coacch","aze","share15","middle",-0.199934270361687,-19.3173208078925,-0.0012328323266539,0.00119282793527368,0.00127036262409049,15669.0576571128
"506",3,"bau","coacch","aze","share50","middle",-0.284893630397771,-27.5259546278039,-0.00175670772487769,0.00141830269394862,0.00127036262409049,15669.0576571128
"507",3,"bau","coacch","aze","share90","middle",-0.224788748059196,-21.718719619246,-0.00138608971225445,0.00125878955926022,0.00127036262409049,15669.0576571128
"508",3,"bau","coacch","bel","share15","high",-0.235228893817145,-20.0878645445896,-0.000346445511004969,0.00256410483058531,0.00143728950029949,57982.7531501816
"509",3,"bau","coacch","bel","share50","high",-1.97646040912727,-168.783980284139,-0.00291093421947335,0.0071851819614041,0.00143728950029949,57982.7531501816
"510",3,"bau","coacch","bel","share90","high",-0.678519456814391,-57.943591529837,-0.000999324598812286,0.00374055946339128,0.00143728950029949,57982.7531501816
"511",3,"bau","coacch","ben","share15","low-middle",0.270536369714878,18.7222401186767,0.00462929187426038,0.000199715513864049,0.00177359805972054,4044.29891810784
